time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
5,0.0,1.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,72.8,0.0,1,1,0
35,0.0,0.0876613358730158,0.0,0.0,0.0876613358730158,0.0,0.0,0.0,0.0,3.542882120634921,3.18356076952381,0.0047619504761904,1,1,0
30,1.09333333333e-05,0.1375475555555555,7.6e-05,0.036,0.0333333333333333,0.0,0.0014666666666666,0.0666666666666666,4.8888888888e-06,0.0027333333333333,6.989585777777777,0.0,0,0,0
30,7.5555555555e-06,0.5160109333333334,0.0013338666666666,0.0,0.3400084444444444,0.1746685333333333,8.88888888888889e-08,0.0,0.0,0.105,14.039503644444444,0.0002444444444444,0,0,0
10,0.0,0.3399999999999999,0.0,0.22,0.0,0.0,0.0,0.0,0.12,0.0,44.24,0.0,1,0,0
20,0.0056666666666666,0.0082,0.0004,0.0,0.0063333333333333,0.0014,6.66666666666e-05,0.0,0.0,11.75,3.627733333333333,0.1833333333333333,0,0,0
25,0.0,0.0400133333333333,1.33333333333e-05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.721493333333333,0.0,1,1,0
10,0.0,0.6,0.26,0.0,0.0,0.0,0.3399999999999999,0.0,0.0,0.0,38.68,0.0,1,1,0
40,0.0,0.0250485717460317,2.38098412698e-05,0.0,0.025,0.0,0.0,9.523809523809523e-07,2.38095238095e-05,0.0,2.078302892698413,0.0,0,0,0
53,5.34781313516e-05,0.0008318717731228,5.341679630081027e-10,5.960924912274806e-13,0.0008227292672592,0.0,0.0,0.0,9.1419710996e-06,0.0,0.0403596778424447,0.3246855345911949,1,0,0
20,3.621066666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
5,0.0,0.8,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,62.4,0.0,1,0,0
63,1.4635503927646846e-08,2.2766058377746985e-07,1.4618718199455468e-13,1.6313423405240298e-16,2.2515852962759074e-07,0.0,0.0,0.0,2.501907799562879e-09,2.6102900930487136,1.555566600897056,0.0003625302502986,1,0,0
45,1.7354497354497355e-10,0.0250339293262786,1.2063492063492064e-09,1.64444444444e-05,0.0250005291005291,0.0,2.3280423280423283e-08,1.0582010582e-06,1.58730934744e-05,0.0288889322751322,1.5348411045361552,0.0,0,0,0
